COG_ID	category	name	mean_post	median_post	sd_post	n_present	n_recon	consensus_present	vote	combined_post	euryroot_ml_post	euryroot_unif_post	gld_min1_post	gld_min4_post
COG0180	J	Tryptophanyl-tRNA synthetase	0.9933	0.9987	0.0084	5	5	1	5/5	0.9902	0.9987	0.9782	0.9999	0.9997
COG0181	H	Porphobilinogen deaminase	0.7995	0.8817	0.1946	4	5	1	4/5	0.7249	0.9371	0.4553	0.9983	0.8817
COG0182	E	5-methylthioribose/5-deoxyribulose 1-phosphate isomerase (methionine salvage pathway), a paralog of eIF-2B alpha subunit	0.9939	0.9986	0.0092	5	5	1	5/5	0.9951	0.9986	0.9759	1.0000	0.9999
COG0183	I	Acetyl-CoA acetyltransferase	0.9902	0.9926	0.0119	5	5	1	5/5	0.9671	0.9926	0.9924	0.9999	0.9989
COG0184	J	Ribosomal protein S15P/S13E	0.9969	0.9988	0.0032	5	5	1	5/5	0.9922	0.9988	0.9939	0.9997	0.9997
COG0185	J	Ribosomal protein S19	0.9922	0.9947	0.0083	5	5	1	5/5	0.9895	0.9947	0.9775	0.9998	0.9996
COG0186	J	Ribosomal protein S17	0.9953	0.9991	0.0055	5	5	1	5/5	0.9891	0.9991	0.9881	1.0000	1.0000
COG0187	L	DNA gyrase/topoisomerase IV, subunit B	0.0990	0.0994	0.0613	0	5	0	0/5	0.1475	0.0039	0.0994	0.1785	0.0659
COG0188	L	DNA gyrase/topoisomerase IV, subunit A	0.1275	0.1657	0.0663	0	5	0	0/5	0.1670	0.0396	0.2074	0.1657	0.0579
COG0189	EHJQ	Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily	0.7710	0.7940	0.1004	5	5	1	5/5	0.8569	0.5767	0.8369	0.7940	0.7905
COG0190	H	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	0.0429	0.0180	0.0435	0	5	0	0/5	0.1122	0.0043	0.0757	0.0044	0.0180
COG0191	G	Fructose/tagatose bisphosphate aldolase	0.0373	0.0269	0.0219	0	5	0	0/5	0.0708	0.0121	0.0548	0.0269	0.0219
COG0192	H	S-adenosylmethionine synthetase	0.0130	0.0007	0.0155	0	5	0	0/5	0.0296	0.0007	0.0342	0.0006	0.0001
COG0193	J	Peptidyl-tRNA hydrolase	0.0001	0.0000	0.0001	0	5	0	0/5	0.0002	0.0000	0.0003	0.0000	0.0000
COG0194	F	Guanylate kinase	0.0002	0.0000	0.0003	0	5	0	0/5	0.0005	0.0000	0.0007	0.0000	0.0000
COG0195	K	Transcription antitermination factor NusA, contains S1 and KH domains	0.9984	0.9999	0.0022	5	5	1	5/5	0.9943	0.9999	0.9976	1.0000	1.0000
COG0196	H	FAD synthase	0.0013	0.0002	0.0015	0	5	0	0/5	0.0024	0.0001	0.0038	0.0002	0.0001
COG0197	J	Ribosomal protein L16/L10AE	0.9891	0.9985	0.0130	5	5	1	5/5	0.9774	0.9985	0.9695	1.0000	0.9999
COG0198	J	Ribosomal protein L24	0.9970	0.9997	0.0035	5	5	1	5/5	0.9939	0.9997	0.9918	1.0000	0.9998
COG0199	J	Ribosomal protein S14	0.8729	0.8919	0.1100	5	5	1	5/5	0.9486	0.9761	0.8838	0.8919	0.6639
COG0200	J	Ribosomal protein L15	0.9951	0.9996	0.0066	5	5	1	5/5	0.9827	0.9996	0.9936	0.9999	0.9997
COG0201	U	Preprotein translocase subunit SecY	0.0198	0.0088	0.0193	0	5	0	0/5	0.0066	0.0072	0.0573	0.0088	0.0192
COG0202	K	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	0.9967	0.9993	0.0040	5	5	1	5/5	0.9897	0.9993	0.9949	0.9999	0.9997
COG0203	J	Ribosomal protein L17	0.0001	0.0000	0.0001	0	5	0	0/5	0.0002	0.0000	0.0003	0.0000	0.0000
COG0204	I	1-acyl-sn-glycerol-3-phosphate acyltransferase	0.0016	0.0000	0.0019	0	5	0	0/5	0.0034	0.0000	0.0044	0.0000	0.0000
COG0205	G	6-phosphofructokinase	0.0933	0.0944	0.0406	0	5	0	0/5	0.0670	0.0354	0.0944	0.1543	0.1155
COG0206	D	Cell division GTPase FtsZ	0.9602	0.9552	0.0213	5	5	1	5/5	0.9291	0.9933	0.9711	0.9522	0.9552
COG0207	F	Thymidylate synthase	0.2773	0.2368	0.1448	1	5	0	1/5	0.5213	0.2368	0.1151	0.1656	0.3475
COG0208	F	Ribonucleotide reductase beta subunit, ferritin-like domain	0.0006	0.0001	0.0007	0	5	0	0/5	0.0009	0.0001	0.0019	0.0000	0.0000
COG0209	F	Ribonucleotide reductase alpha subunit	0.8055	0.7458	0.1197	5	5	1	5/5	0.6941	0.7458	0.6935	0.9859	0.9084
COG0210	L	Superfamily I DNA or RNA helicase	0.1430	0.0754	0.1213	0	5	0	0/5	0.1515	0.0467	0.0664	0.3748	0.0754
COG0211	J	Ribosomal protein L27	0.0002	0.0000	0.0003	0	5	0	0/5	0.0005	0.0000	0.0006	0.0000	0.0000
COG0212	H	5-formyltetrahydrofolate cyclo-ligase	0.3123	0.3715	0.1233	0	5	0	0/5	0.3715	0.2076	0.4731	0.1341	0.3754
COG0213	F	Thymidine phosphorylase	0.9110	0.9015	0.0509	5	5	1	5/5	0.9573	0.9690	0.9014	0.8257	0.9015
COG0214	H	Pyridoxal 5'-phosphate synthase subunit PdxS	0.9818	0.9886	0.0195	5	5	1	5/5	0.9806	0.9886	0.9450	0.9998	0.9949
COG0215	J	Cysteinyl-tRNA synthetase	0.8290	0.8976	0.1627	5	5	1	5/5	0.8976	0.5823	0.6949	0.9902	0.9799
COG0216	J	Protein chain release factor RF1	0.0001	0.0000	0.0002	0	5	0	0/5	0.0002	0.0000	0.0004	0.0000	0.0000
COG0217	KJ	Transcriptional and/or translational regulatory protein YebC/TACO1	0.0001	0.0000	0.0001	0	5	0	0/5	0.0002	0.0000	0.0002	0.0000	0.0000
COG0218	D	GTP-binding protein EngB required for normal cell division	0.3195	0.3029	0.1287	0	5	0	0/5	0.3029	0.3023	0.0978	0.4313	0.4631
COG0219	J	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	0.0000	0.0000	0.0000	0	5	0	0/5	0.0000	0.0000	0.0001	0.0000	0.0000
COG0220	J	tRNA G46 N7-methylase TrmB	0.0006	0.0000	0.0007	0	5	0	0/5	0.0013	0.0000	0.0015	0.0000	0.0000
COG0221	C	Inorganic pyrophosphatase	0.3677	0.4010	0.1463	1	5	0	1/5	0.5967	0.1725	0.4151	0.4010	0.2533
COG0222	J	Ribosomal protein L7/L12	0.0008	0.0001	0.0009	0	5	0	0/5	0.0018	0.0000	0.0020	0.0001	0.0000
COG0223	J	Methionyl-tRNA formyltransferase	0.0059	0.0003	0.0069	0	5	0	0/5	0.0139	0.0002	0.0148	0.0003	0.0001
COG0224	C	FoF1-type ATP synthase, gamma subunit	0.0125	0.0160	0.0097	0	5	0	0/5	0.0165	0.0018	0.0160	0.0269	0.0015
COG0225	O	Peptide methionine sulfoxide reductase MsrA	0.1173	0.0805	0.1052	0	5	0	0/5	0.0283	0.0805	0.0399	0.3175	0.1202
COG0226	P	ABC-type phosphate transport system, periplasmic component	0.9820	0.9786	0.0115	5	5	1	5/5	0.9786	0.9743	0.9672	0.9991	0.9909
COG0227	J	Ribosomal protein L28	0.0005	0.0000	0.0006	0	5	0	0/5	0.0009	0.0000	0.0015	0.0000	0.0000
COG0228	J	Ribosomal protein S16	0.0001	0.0000	0.0002	0	5	0	0/5	0.0003	0.0000	0.0004	0.0000	0.0000
COG0229	O	Peptide methionine sulfoxide reductase MsrB	0.0846	0.0437	0.0723	0	5	0	0/5	0.0437	0.0230	0.0422	0.2219	0.0920
COG0230	J	Ribosomal protein L34	0.0003	0.0001	0.0004	0	5	0	0/5	0.0008	0.0001	0.0007	0.0000	0.0000
COG0231	J	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	0.9959	0.9991	0.0044	5	5	1	5/5	0.9913	0.9991	0.9898	0.9997	0.9996
COG0232	F	dGTP triphosphohydrolase	0.0399	0.0235	0.0351	0	5	0	0/5	0.0300	0.0177	0.0187	0.1095	0.0235
COG0233	J	Ribosome recycling factor	0.0001	0.0000	0.0002	0	5	0	0/5	0.0003	0.0000	0.0004	0.0000	0.0000
COG0234	O	Co-chaperonin GroES (HSP10)	0.0122	0.0064	0.0146	0	5	0	0/5	0.0081	0.0053	0.0064	0.0410	0.0003
COG0235	EG	5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation)	0.9525	0.9833	0.0492	5	5	1	5/5	0.8969	0.9833	0.8884	0.9975	0.9962
COG0236	I	Acyl carrier protein	0.0076	0.0035	0.0070	0	5	0	0/5	0.0177	0.0022	0.0143	0.0035	0.0005
COG0237	H	Dephospho-CoA kinase	0.9886	0.9963	0.0149	5	5	1	5/5	0.9597	0.9963	0.9889	0.9997	0.9982
COG0238	J	Ribosomal protein S18	0.0002	0.0000	0.0003	0	5	0	0/5	0.0005	0.0000	0.0006	0.0000	0.0000
COG0239	DP	Fluoride ion exporter CrcB/FEX, affects chromosome condensation	0.4789	0.4323	0.1852	2	5	0	2/5	0.5353	0.3124	0.3062	0.8085	0.4323
COG0240	C	Glycerol-3-phosphate dehydrogenase	0.0257	0.0126	0.0221	0	5	0	0/5	0.0515	0.0074	0.0535	0.0126	0.0035
COG0241	E	Histidinol phosphatase/D-glycero-mannoheptose bisphosphatephosphatase, HAD superfamily	0.0891	0.0857	0.0404	0	5	0	0/5	0.0857	0.0775	0.1306	0.1302	0.0213
COG0242	J	Peptide deformylase	0.0020	0.0000	0.0025	0	5	0	0/5	0.0046	0.0000	0.0055	0.0000	0.0000
COG0243	C	Anaerobic selenocysteine-containing dehydrogenase	0.9249	0.9731	0.0789	5	5	1	5/5	0.8624	0.9731	0.8011	0.9996	0.9881
COG0244	J	Ribosomal protein L10	0.9798	0.9965	0.0231	5	5	1	5/5	0.9524	0.9965	0.9506	0.9998	0.9996
COG0245	I	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	0.0013	0.0000	0.0016	0	5	0	0/5	0.0027	0.0000	0.0036	0.0000	0.0000
COG0246	G	Mannitol-1-phosphate/altronate dehydrogenases	0.0014	0.0002	0.0015	0	5	0	0/5	0.0030	0.0002	0.0036	0.0001	0.0002
COG0247	C	Fe-S cluster-containing oxidoreductase, includes glycolate oxidase subunit GlcF	0.9713	0.9987	0.0359	5	5	1	5/5	0.9123	0.9987	0.9466	1.0000	0.9991
COG0248	FT	Exopolyphosphatase/pppGpp-phosphohydrolase	0.0416	0.0461	0.0305	0	5	0	0/5	0.0461	0.0075	0.0535	0.0903	0.0107
COG0249	L	DNA mismatch repair ATPase MutS	0.1899	0.1406	0.1561	0	5	0	0/5	0.1406	0.1107	0.0573	0.4957	0.1451
COG0250	K	Transcription termination/antitermination protein NusG	0.9971	0.9986	0.0028	5	5	1	5/5	0.9943	0.9986	0.9932	0.9998	0.9997
COG0251	V	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	0.3736	0.2852	0.2343	1	5	0	1/5	0.2528	0.0749	0.2852	0.7576	0.4975
COG0252	JE	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	0.9880	0.9986	0.0159	5	5	1	5/5	0.9582	0.9986	0.9847	0.9996	0.9988
COG0253	E	Diaminopimelate epimerase	0.7040	0.7258	0.0882	5	5	1	5/5	0.6112	0.7280	0.6090	0.8462	0.7258
COG0254	J	Ribosomal protein L31	0.0001	0.0000	0.0001	0	5	0	0/5	0.0002	0.0000	0.0003	0.0000	0.0000
COG0255	J	Ribosomal protein L29	0.9933	0.9985	0.0105	5	5	1	5/5	0.9954	0.9985	0.9725	1.0000	0.9999
COG0256	J	Ribosomal protein L18	0.9978	0.9995	0.0022	5	5	1	5/5	0.9952	0.9995	0.9950	0.9999	0.9996
COG0257	J	Ribosomal protein L36	0.0004	0.0000	0.0005	0	5	0	0/5	0.0009	0.0000	0.0012	0.0000	0.0000
COG0258	L	5'-3' exonuclease Xni/ExoIX (flap endonuclease)	0.9901	0.9983	0.0135	5	5	1	5/5	0.9636	0.9984	0.9914	0.9987	0.9983
COG0259	H	Pyridoxine/pyridoxamine 5'-phosphate oxidase	0.0001	0.0001	0.0001	0	5	0	0/5	0.0001	0.0000	0.0002	0.0001	0.0000
COG0260	E	Leucyl aminopeptidase	0.0032	0.0003	0.0043	0	5	0	0/5	0.0043	0.0003	0.0113	0.0001	0.0001
COG0261	J	Ribosomal protein L21	0.0001	0.0000	0.0001	0	5	0	0/5	0.0002	0.0000	0.0003	0.0000	0.0000
COG0262	H	Dihydrofolate reductase	0.0133	0.0027	0.0197	0	5	0	0/5	0.0100	0.0008	0.0027	0.0520	0.0009
COG0263	E	Glutamate 5-kinase	0.0896	0.0817	0.0707	0	5	0	0/5	0.1928	0.0226	0.1438	0.0817	0.0069
COG0264	J	Translation elongation factor EF-Ts	0.0001	0.0000	0.0002	0	5	0	0/5	0.0003	0.0000	0.0004	0.0000	0.0000
COG0265	O	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	0.3283	0.3432	0.1105	0	5	0	0/5	0.1838	0.2348	0.3432	0.4960	0.3838
COG0266	L	Formamidopyrimidine-DNA glycosylase	0.0151	0.0041	0.0168	0	5	0	0/5	0.0316	0.0003	0.0391	0.0041	0.0002
COG0267	J	Ribosomal protein L33	0.0005	0.0000	0.0006	0	5	0	0/5	0.0011	0.0000	0.0013	0.0000	0.0000
COG0268	J	Ribosomal protein S20	0.0003	0.0000	0.0004	0	5	0	0/5	0.0007	0.0000	0.0008	0.0000	0.0000
COG0269	G	3-keto-L-gulonate-6-phosphate decarboxylase	0.9862	0.9999	0.0259	5	5	1	5/5	0.9967	0.9999	0.9345	1.0000	0.9999
COG0270	L	DNA-cytosine methylase	0.5203	0.6332	0.1830	3	5	1	3/5	0.6434	0.4141	0.2106	0.7004	0.6332
COG0271	KT	DNA-binding global transcriptional regulator BolA, affects cell shape, cell division and biofilm formation	0.0019	0.0003	0.0019	0	5	0	0/5	0.0042	0.0003	0.0042	0.0003	0.0003
COG0272	L	NAD-dependent DNA ligase	0.0148	0.0134	0.0109	0	5	0	0/5	0.0259	0.0028	0.0288	0.0134	0.0033
COG0274	F	Deoxyribose-phosphate aldolase	0.4611	0.2426	0.3200	2	5	0	2/5	0.2426	0.2384	0.1271	0.8850	0.8126
COG0275	J	16S rRNA C1402 N4-methylase RsmH	0.0006	0.0000	0.0007	0	5	0	0/5	0.0012	0.0000	0.0016	0.0000	0.0000
COG0276	H	Protoheme ferro-lyase (ferrochelatase)	0.0120	0.0091	0.0107	0	5	0	0/5	0.0091	0.0014	0.0173	0.0300	0.0022
COG0277	C	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase	0.8184	0.9151	0.1535	5	5	1	5/5	0.5925	0.6806	0.9151	0.9886	0.9154
COG0278	O	Glutaredoxin-related protein	0.0015	0.0001	0.0017	0	5	0	0/5	0.0035	0.0001	0.0037	0.0001	0.0001
COG0279	G	Phosphoheptose isomerase	0.0753	0.0472	0.0584	0	5	0	0/5	0.0352	0.0472	0.1107	0.1720	0.0116
COG0280	C	Phosphotransacetylase (includes Pta, EutD and phosphobutyryltransferase)	0.0034	0.0008	0.0037	0	5	0	0/5	0.0067	0.0008	0.0090	0.0004	0.0001
COG0281	C	Malic enzyme	0.9977	0.9995	0.0026	5	5	1	5/5	0.9954	0.9995	0.9938	1.0000	0.9998
COG0282	C	Acetate kinase	0.0035	0.0008	0.0037	0	5	0	0/5	0.0070	0.0008	0.0089	0.0005	0.0002
COG0283	F	Cytidylate kinase	0.0008	0.0002	0.0009	0	5	0	0/5	0.0015	0.0000	0.0023	0.0002	0.0000
COG0284	F	Orotidine-5'-phosphate decarboxylase	0.9924	0.9912	0.0068	5	5	1	5/5	0.9811	0.9908	0.9912	0.9998	0.9992
COG0285	H	Folylpolyglutamate synthase/Dihydropteroate synthase	0.0209	0.0043	0.0230	0	5	0	0/5	0.0437	0.0003	0.0538	0.0026	0.0043
COG0286	V	Type I restriction-modification system, DNA methylase subunit	0.8912	0.9685	0.1465	5	5	1	5/5	0.9121	0.9742	0.6037	0.9977	0.9685
COG0287	E	Prephenate dehydrogenase	0.0398	0.0385	0.0267	0	5	0	0/5	0.0629	0.0048	0.0757	0.0172	0.0385
COG0288	P	Carbonic anhydrase	0.0801	0.0551	0.0514	0	5	0	0/5	0.0551	0.0494	0.0377	0.1793	0.0791
COG0289	E	4-hydroxy-tetrahydrodipicolinate reductase	0.7942	0.7739	0.0903	5	5	1	5/5	0.6862	0.7606	0.7739	0.9602	0.7903
COG0290	J	Translation initiation factor IF-3	0.0004	0.0000	0.0005	0	5	0	0/5	0.0011	0.0000	0.0011	0.0000	0.0000
COG0291	J	Ribosomal protein L35	0.0007	0.0001	0.0008	0	5	0	0/5	0.0016	0.0001	0.0017	0.0001	0.0000
COG0292	J	Ribosomal protein L20	0.0003	0.0000	0.0003	0	5	0	0/5	0.0007	0.0000	0.0007	0.0000	0.0000
COG0293	J	23S rRNA U2552 (ribose-2'-O)-methylase RlmE/FtsJ	0.9676	0.9659	0.0154	5	5	1	5/5	0.9578	0.9843	0.9659	0.9450	0.9850
COG0294	H	Dihydropteroate synthase	0.9850	0.9971	0.0225	5	5	1	5/5	0.9871	0.9971	0.9411	1.0000	0.9998
COG0295	F	Cytidine deaminase	0.0670	0.0627	0.0402	0	5	0	0/5	0.1115	0.0088	0.0404	0.1114	0.0627
COG0296	G	1,4-alpha-glucan branching enzyme	0.1321	0.0313	0.1920	1	5	0	1/5	0.0143	0.0313	0.0095	0.5114	0.0940
COG0297	G	Glycogen synthase	0.4460	0.3925	0.2340	2	5	0	2/5	0.2515	0.3925	0.1693	0.8055	0.6112
COG0298	O	Hydrogenase maturation factor HybG, HypC/HupF family	0.9712	0.9912	0.0368	5	5	1	5/5	0.9634	0.9912	0.9026	0.9996	0.9994
COG0299	F	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	0.2420	0.1887	0.0953	0	5	0	0/5	0.1731	0.1348	0.3552	0.3583	0.1887
COG0300	R	Short-chain dehydrogenase	0.0475	0.0467	0.0287	0	5	0	0/5	0.0522	0.0085	0.0467	0.0963	0.0336
COG0301	HJ	Adenylyl- and sulfurtransferase ThiI (thiamine and tRNA 4-thiouridine biosynthesis)	0.9971	0.9999	0.0035	5	5	1	5/5	0.9922	0.9999	0.9936	0.9999	0.9999
COG0302	H	GTP cyclohydrolase I	0.0256	0.0162	0.0311	0	5	0	0/5	0.0162	0.0002	0.0222	0.0856	0.0037
COG0303	H	Molybdopterin Mo-transferase (molybdopterin biosynthesis)	0.9994	1.0000	0.0009	5	5	1	5/5	0.9977	1.0000	0.9993	1.0000	1.0000
COG0304	IQ	3-oxoacyl-(acyl-carrier-protein) synthase	0.0013	0.0002	0.0015	0	5	0	0/5	0.0028	0.0001	0.0033	0.0002	0.0000
COG0305	L	Replicative DNA helicase	0.0012	0.0000	0.0014	0	5	0	0/5	0.0026	0.0000	0.0032	0.0000	0.0000
COG0306	P	Phosphate/sulfate permease	0.9460	0.9758	0.0594	5	5	1	5/5	0.9309	0.9758	0.8364	0.9949	0.9921
COG0307	H	Riboflavin synthase alpha chain	0.0574	0.0296	0.0679	0	5	0	0/5	0.0296	0.0053	0.0593	0.1872	0.0056
COG0308	E	Aminopeptidase N, contains DUF3458 domain	0.2948	0.3407	0.1159	0	5	0	0/5	0.3833	0.1667	0.1490	0.4345	0.3407
COG0309	O	Carbamoyl dehydratase HypE (hydrogenase maturation factor)	0.9975	0.9997	0.0041	5	5	1	5/5	0.9986	0.9997	0.9894	1.0000	1.0000
COG0310	P	ABC-type Co2+ transport system, permease component	0.9618	0.9987	0.0570	5	5	1	5/5	0.9599	0.9988	0.8519	0.9999	0.9987
COG0311	H	Pyridoxal 5'-phosphate synthase subunit PdxT (glutamine amidotransferase)	0.9784	0.9844	0.0248	5	5	1	5/5	0.9834	0.9844	0.9302	0.9996	0.9943
COG0312	R	Zn-dependent protease PmbA/TldA or its inactivated homolog	0.9968	0.9985	0.0031	5	5	1	5/5	0.9931	0.9998	0.9930	0.9985	0.9998
COG0313	J	16S rRNA C1402 (ribose-2'-O) methylase RsmI	0.0004	0.0000	0.0005	0	5	0	0/5	0.0008	0.0000	0.0013	0.0000	0.0000
COG0314	H	Molybdopterin synthase catalytic subunit MoaE	0.9933	0.9990	0.0083	5	5	1	5/5	0.9789	0.9990	0.9889	0.9999	0.9998
COG0315	H	Molybdenum cofactor biosynthesis enzyme MoaC	0.9972	0.9996	0.0033	5	5	1	5/5	0.9938	0.9996	0.9927	1.0000	1.0000
COG0316	O	Fe-S cluster assembly iron-binding protein IscA	0.0186	0.0178	0.0174	0	5	0	0/5	0.0178	0.0018	0.0207	0.0499	0.0028
COG0317	TK	(p)ppGpp synthase/hydrolase, HD superfamily	0.0056	0.0071	0.0042	0	5	0	0/5	0.0083	0.0009	0.0111	0.0071	0.0004
COG0318	I	O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming)	0.4459	0.3287	0.1908	2	5	0	2/5	0.3287	0.2421	0.3281	0.7568	0.5736
COG0319	J	ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme	0.0001	0.0000	0.0001	0	5	0	0/5	0.0001	0.0000	0.0002	0.0000	0.0000
COG0320	H	Lipoate synthase	0.1256	0.1155	0.0625	0	5	0	0/5	0.0432	0.0842	0.1614	0.2239	0.1155
COG0321	H	Lipoate-protein ligase B	0.0131	0.0051	0.0178	0	5	0	0/5	0.0018	0.0015	0.0088	0.0482	0.0051
COG0322	L	Excinuclease UvrABC, nuclease subunit	0.1006	0.0566	0.0924	0	5	0	0/5	0.0566	0.0322	0.0413	0.2809	0.0922
COG0323	L	DNA mismatch repair ATPase MutL	0.1546	0.1281	0.1300	0	5	0	0/5	0.1281	0.0319	0.0716	0.4029	0.1387
COG0324	J	tRNA A37 N6-isopentenylltransferase MiaA	0.0003	0.0000	0.0003	0	5	0	0/5	0.0005	0.0000	0.0008	0.0000	0.0000
COG0325	H	Pyridoxal 5'-phosphate homeostasis protein YggS, UPF0001 family	0.0438	0.0384	0.0373	0	5	0	0/5	0.0474	0.0096	0.0384	0.1124	0.0114
COG0326	O	Molecular chaperone, HSP90 family	0.0072	0.0060	0.0050	0	5	0	0/5	0.0148	0.0023	0.0109	0.0060	0.0021
COG0327	H	Putative GTP cyclohydrolase 1 type 2, NIF3 family	0.6296	0.7287	0.2814	3	5	1	3/5	0.4396	0.7287	0.1800	0.9290	0.8707
COG0328	L	Ribonuclease HI	0.1018	0.1208	0.0437	0	5	0	0/5	0.1384	0.0213	0.1373	0.1208	0.0910
COG0329	EM	4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase	0.9838	0.9770	0.0113	5	5	1	5/5	0.9740	0.9734	0.9770	0.9999	0.9949
COG0330	O	Regulator of protease activity HflC, stomatin/prohibitin superfamily	0.9931	0.9933	0.0051	5	5	1	5/5	0.9869	0.9933	0.9878	0.9998	0.9976
COG0331	I	Malonyl CoA-acyl carrier protein transacylase	0.0016	0.0011	0.0014	0	5	0	0/5	0.0033	0.0002	0.0032	0.0011	0.0002
COG0332	I	3-oxoacyl-[acyl-carrier-protein] synthase III	0.0052	0.0024	0.0052	0	5	0	0/5	0.0085	0.0008	0.0138	0.0024	0.0006
COG0333	J	Ribosomal protein L32	0.0002	0.0000	0.0002	0	5	0	0/5	0.0004	0.0000	0.0005	0.0000	0.0000
COG0334	E	Glutamate dehydrogenase/leucine dehydrogenase	0.7842	0.6911	0.1480	5	5	1	5/5	0.6596	0.6417	0.6911	0.9718	0.9570
COG0335	J	Ribosomal protein L19	0.0002	0.0000	0.0002	0	5	0	0/5	0.0004	0.0000	0.0004	0.0000	0.0000
COG0336	J	tRNA G37 N-methylase TrmD	0.0001	0.0000	0.0001	0	5	0	0/5	0.0002	0.0000	0.0003	0.0000	0.0000
COG0337	E	3-dehydroquinate synthetase	0.1142	0.0663	0.1304	0	5	0	0/5	0.0761	0.0099	0.0663	0.3710	0.0477
COG0338	L	DNA-adenine methylase	0.2562	0.2387	0.1009	0	5	0	0/5	0.1949	0.2387	0.1322	0.4314	0.2838
COG0339	O	Zn-dependent oligopeptidase, M3 family	0.0008	0.0001	0.0010	0	5	0	0/5	0.0016	0.0001	0.0024	0.0000	0.0001
COG0340	H	Biotin-(acetyl-CoA carboxylase) ligase	0.8407	0.9494	0.1942	4	5	1	4/5	0.7754	0.9494	0.4877	0.9992	0.9917
COG0341	U	Preprotein translocase subunit SecF	0.2855	0.2793	0.1820	0	5	0	0/5	0.2793	0.4805	0.0608	0.4988	0.1079
COG0342	U	Preprotein translocase subunit SecD	0.3219	0.4010	0.1821	1	5	0	1/5	0.4010	0.5021	0.0566	0.4933	0.1564
COG0343	J	Queuine/archaeosine tRNA-ribosyltransferase	0.9961	0.9975	0.0047	5	5	1	5/5	0.9967	0.9975	0.9870	0.9998	0.9995
COG0344	I	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase	0.0030	0.0004	0.0033	0	5	0	0/5	0.0063	0.0004	0.0077	0.0002	0.0003
COG0345	E	Pyrroline-5-carboxylate reductase	0.7716	0.8168	0.1688	5	5	1	5/5	0.8168	0.6342	0.5214	0.9535	0.9322
COG0346	Q	Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	0.4537	0.5599	0.2330	3	5	0	3/5	0.6023	0.1609	0.1972	0.7480	0.5599
COG0347	TE	Nitrogen regulatory protein PII	0.7241	0.6961	0.0650	5	5	1	5/5	0.7172	0.6754	0.6961	0.8508	0.6812
COG0348	C	Polyferredoxin NapH	0.7088	0.8348	0.2878	3	5	1	3/5	0.4510	0.8348	0.2867	0.9983	0.9730
COG0349	J	Ribonuclease D	0.0013	0.0005	0.0011	0	5	0	0/5	0.0022	0.0005	0.0030	0.0002	0.0005
COG0350	L	DNA repair enzyme Ada (O6-methylguanine-DNA--protein-cysteine methyltransferase)	0.9672	0.9730	0.0293	5	5	1	5/5	0.9168	0.9730	0.9556	0.9979	0.9928
COG0351	H	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	0.9759	0.9834	0.0218	5	5	1	5/5	0.9603	0.9834	0.9417	0.9993	0.9949
COG0352	H	Thiamine monophosphate synthase	0.2097	0.2020	0.1438	0	5	0	0/5	0.2023	0.0762	0.0913	0.4769	0.2020
COG0353	L	Recombinational DNA repair protein RecR	0.0001	0.0000	0.0001	0	5	0	0/5	0.0002	0.0000	0.0003	0.0000	0.0000
COG0354	O	Folate-binding protein YgfZ, synthesis and repair of Fe-S clusters	0.0011	0.0008	0.0006	0	5	0	0/5	0.0014	0.0006	0.0021	0.0005	0.0008
COG0355	C	FoF1-type ATP synthase, epsilon subunit	0.0018	0.0009	0.0017	0	5	0	0/5	0.0033	0.0002	0.0043	0.0009	0.0002
COG0356	C	FoF1-type ATP synthase, membrane subunit a	0.0012	0.0007	0.0011	0	5	0	0/5	0.0027	0.0003	0.0024	0.0007	0.0001
COG0357	J	16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)	0.0013	0.0002	0.0014	0	5	0	0/5	0.0031	0.0001	0.0029	0.0002	0.0001
COG0358	L	DNA primase (bacterial type)	0.9978	0.9993	0.0022	5	5	1	5/5	0.9953	0.9993	0.9950	0.9999	0.9997
COG0359	J	Ribosomal protein L9	0.0003	0.0000	0.0003	0	5	0	0/5	0.0006	0.0000	0.0008	0.0000	0.0000
COG0360	J	Ribosomal protein S6	0.0005	0.0000	0.0006	0	5	0	0/5	0.0011	0.0000	0.0013	0.0000	0.0000
